state,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,outdoor,acc_case,acc_death,new_case,new_death
South Carolina,2020-04-24,-29.0,-5.0,-13.0,-28.0,-40.0,15.0,-23.0,5070,157,153,7
South Carolina,2020-04-25,-32.0,-5.0,-2.0,-29.0,-28.0,9.0,-19.2,5253,166,183,9
South Carolina,2020-04-26,-30.0,-7.0,-7.0,-30.0,-34.0,8.0,-21.6,5498,174,245,8
South Carolina,2020-04-27,-20.0,-3.0,0.0,-24.0,-37.0,13.0,-16.8,5613,177,115,3
South Carolina,2020-04-28,-19.0,1.0,0.0,-18.0,-39.0,9.0,-15.0,5735,192,122,15
South Carolina,2020-04-29,-21.0,-2.0,-17.0,-19.0,-40.0,14.0,-19.8,5882,231,147,39
South Carolina,2020-04-30,-21.0,-1.0,-24.0,-23.0,-39.0,16.0,-21.6,6095,244,213,13
South Carolina,2020-05-01,-19.0,4.0,7.0,-19.0,-38.0,13.0,-13.0,6258,256,163,12
South Carolina,2020-05-02,-23.0,4.0,35.0,-19.0,-25.0,7.0,-5.6,6489,267,231,11
South Carolina,2020-05-03,-22.0,1.0,27.0,-21.0,-29.0,6.0,-8.8,6626,275,137,8
South Carolina,2020-05-04,-14.0,2.0,16.0,-21.0,-34.0,11.0,-10.2,6757,283,131,8
South Carolina,2020-05-05,-14.0,5.0,2.0,-18.0,-36.0,13.0,-12.2,6841,296,84,13
South Carolina,2020-05-06,-14.0,3.0,3.0,-15.0,-36.0,13.0,-11.8,6936,305,95,9
South Carolina,2020-05-07,-15.0,4.0,10.0,-15.0,-35.0,13.0,-10.2,7142,316,206,11
South Carolina,2020-05-08,-19.0,3.0,-3.0,-16.0,-36.0,13.0,-14.2,7367,320,225,4
South Carolina,2020-05-09,-15.0,17.0,29.0,-10.0,-22.0,5.0,-0.2,7531,330,164,10
South Carolina,2020-05-10,-17.0,11.0,26.0,-14.0,-26.0,4.0,-4.0,7653,331,122,1
South Carolina,2020-05-11,-13.0,1.0,24.0,-14.0,-33.0,11.0,-7.0,7792,346,139,15
South Carolina,2020-05-12,-11.0,4.0,20.0,-10.0,-33.0,12.0,-6.0,7927,355,135,9
South Carolina,2020-05-13,-12.0,1.0,19.0,-11.0,-33.0,12.0,-7.2,8030,362,103,7
South Carolina,2020-05-14,-13.0,2.0,29.0,-11.0,-33.0,10.0,-5.2,8189,371,159,9
South Carolina,2020-05-15,-13.0,3.0,43.0,-9.0,-34.0,10.0,-2.0,8407,380,218,9
South Carolina,2020-05-16,-14.0,6.0,79.0,-6.0,-20.0,5.0,9.0,8661,380,254,0
South Carolina,2020-05-17,-12.0,4.0,51.0,-4.0,-23.0,5.0,3.2,8816,385,155,5
South Carolina,2020-05-18,-10.0,-1.0,15.0,-14.0,-30.0,11.0,-8.0,8942,391,126,6
South Carolina,2020-05-19,-9.0,2.0,4.0,-10.0,-31.0,12.0,-8.8,9056,399,114,8
South Carolina,2020-05-20,-13.0,-3.0,-16.0,-11.0,-33.0,13.0,-15.2,9175,407,119,8
South Carolina,2020-05-21,-7.0,4.0,12.0,-5.0,-32.0,12.0,-5.6,9381,416,206,9
South Carolina,2020-05-22,-9.0,5.0,38.0,2.0,-32.0,10.0,0.8,9638,419,257,3
South Carolina,2020-05-23,-9.0,11.0,91.0,7.0,-15.0,3.0,17.0,9895,425,257,6
South Carolina,2020-05-24,-7.0,7.0,79.0,0.0,-23.0,4.0,11.2,10096,435,201,10
South Carolina,2020-05-25,-13.0,0.0,68.0,-18.0,-65.0,18.0,-5.6,10178,440,82,5
South Carolina,2020-05-26,-6.0,5.0,15.0,-2.0,-30.0,10.0,-3.6,10416,446,238,6
South Carolina,2020-05-27,-11.0,-3.0,-4.0,-6.0,-31.0,12.0,-11.0,10623,466,207,20
South Carolina,2020-05-28,-6.0,4.0,21.0,-4.0,-29.0,11.0,-2.8,10788,470,165,4
South Carolina,2020-05-29,-10.0,1.0,22.0,-4.0,-29.0,10.0,-4.0,11131,483,343,13
South Dakota,2020-02-15,7.0,6.0,4.0,3.0,-1.0,0.0,3.8,0,0,0,0
South Dakota,2020-02-16,15.0,11.0,28.0,1.0,1.0,-2.0,11.2,0,0,0,0
South Dakota,2020-02-17,3.0,0.0,-7.0,4.0,-23.0,6.0,-4.6,0,0,0,0
South Dakota,2020-02-18,-5.0,1.0,-2.0,0.0,-1.0,1.0,-1.4,0,0,0,0
South Dakota,2020-02-19,-5.0,-1.0,-4.0,1.0,1.0,1.0,-1.6,0,0,0,0
South Dakota,2020-02-20,1.0,3.0,7.0,6.0,1.0,0.0,3.6,0,0,0,0
South Dakota,2020-02-21,4.0,6.0,22.0,4.0,5.0,-1.0,8.2,0,0,0,0
South Dakota,2020-02-22,7.0,9.0,34.0,3.0,2.0,-1.0,11.0,0,0,0,0
South Dakota,2020-02-23,13.0,17.0,46.0,6.0,5.0,-2.0,17.4,0,0,0,0
South Dakota,2020-02-24,-5.0,6.0,-4.0,-1.0,4.0,1.0,0.0,0,0,0,0
South Dakota,2020-02-25,-9.0,-4.0,-14.0,-5.0,-6.0,4.0,-7.6,0,0,0,0
South Dakota,2020-02-26,6.0,10.0,3.0,6.0,2.0,-1.0,5.4,0,0,0,0
South Dakota,2020-02-27,7.0,8.0,6.0,8.0,0.0,-1.0,5.8,0,0,0,0
South Dakota,2020-02-28,12.0,13.0,13.0,9.0,2.0,-1.0,9.8,0,0,0,0
South Dakota,2020-02-29,14.0,18.0,25.0,10.0,1.0,-2.0,13.6,0,0,0,0
South Dakota,2020-03-01,19.0,21.0,16.0,11.0,5.0,-2.0,14.4,0,0,0,0
South Dakota,2020-03-02,6.0,11.0,12.0,8.0,5.0,-1.0,8.4,0,0,0,0
South Dakota,2020-03-03,8.0,11.0,18.0,9.0,2.0,-1.0,9.6,0,0,0,0
South Dakota,2020-03-04,8.0,10.0,31.0,11.0,2.0,-1.0,12.4,0,0,0,0
South Dakota,2020-03-05,5.0,5.0,15.0,10.0,2.0,0.0,7.4,0,0,0,0
South Dakota,2020-03-06,10.0,11.0,36.0,13.0,5.0,-1.0,15.0,0,0,0,0
South Dakota,2020-03-07,13.0,15.0,68.0,15.0,2.0,-2.0,22.6,0,0,0,0
South Dakota,2020-03-08,18.0,18.0,83.0,10.0,2.0,-2.0,26.2,0,0,0,0
South Dakota,2020-03-09,6.0,9.0,24.0,6.0,2.0,0.0,9.4,0,0,0,0
South Dakota,2020-03-10,9.0,20.0,22.0,10.0,0.0,-1.0,12.2,0,0,0,0
South Dakota,2020-03-11,7.0,25.0,50.0,10.0,0.0,-1.0,18.4,8,1,8,1
South Dakota,2020-03-12,3.0,25.0,14.0,8.0,-3.0,1.0,9.4,7,1,-1,0
South Dakota,2020-03-13,1.0,36.0,12.0,4.0,-1.0,3.0,10.4,8,1,1,0
South Dakota,2020-03-14,-21.0,7.0,-41.0,-16.0,-6.0,8.0,-15.4,8,1,0,0
South Dakota,2020-03-15,-8.0,12.0,1.0,-4.0,-6.0,4.0,-1.0,8,1,0,0
South Dakota,2020-03-16,-7.0,21.0,2.0,-5.0,-15.0,7.0,-0.8,10,1,2,0
South Dakota,2020-03-17,-8.0,22.0,32.0,1.0,-19.0,8.0,5.6,11,1,1,0
South Dakota,2020-03-18,-14.0,18.0,22.0,0.0,-21.0,9.0,1.0,11,1,0,0
South Dakota,2020-03-19,-29.0,4.0,-22.0,-21.0,-25.0,14.0,-18.6,14,1,3,0
South Dakota,2020-03-20,-26.0,8.0,-8.0,-16.0,-23.0,15.0,-13.0,14,1,0,0
South Dakota,2020-03-21,-33.0,7.0,0.0,-19.0,-13.0,10.0,-11.6,14,1,0,0
South Dakota,2020-03-22,-31.0,2.0,35.0,-23.0,-18.0,7.0,-7.0,21,1,7,0
South Dakota,2020-03-23,-23.0,6.0,47.0,-17.0,-23.0,11.0,-2.0,28,1,7,0
South Dakota,2020-03-24,-28.0,4.0,49.0,-12.0,-27.0,13.0,-2.8,30,1,2,0
South Dakota,2020-03-25,-35.0,-3.0,-11.0,-23.0,-30.0,16.0,-20.4,41,1,11,0
South Dakota,2020-03-26,-37.0,-4.0,12.0,-20.0,-31.0,16.0,-16.0,46,1,5,0
South Dakota,2020-03-27,-36.0,-1.0,17.0,-24.0,-29.0,18.0,-14.6,58,1,12,0
South Dakota,2020-03-28,-49.0,-11.0,-17.0,-31.0,-22.0,15.0,-26.0,68,1,10,0
South Dakota,2020-03-29,-35.0,-3.0,126.0,-31.0,-25.0,8.0,6.4,90,1,22,0
South Dakota,2020-03-30,-31.0,-2.0,90.0,-22.0,-30.0,13.0,1.0,101,1,11,0
South Dakota,2020-03-31,-32.0,-2.0,58.0,-17.0,-33.0,15.0,-5.2,108,1,7,0
South Dakota,2020-04-01,-32.0,4.0,51.0,-20.0,-34.0,15.0,-6.2,129,2,21,1
South Dakota,2020-04-02,-50.0,-18.0,-27.0,-34.0,-39.0,21.0,-33.6,165,2,36,0
South Dakota,2020-04-03,-41.0,-5.0,-15.0,-32.0,-35.0,22.0,-25.6,187,2,22,0
South Dakota,2020-04-04,-45.0,-2.0,-4.0,-31.0,-27.0,14.0,-21.8,212,2,25,0
South Dakota,2020-04-05,-38.0,-3.0,81.0,-36.0,-29.0,9.0,-5.0,240,2,28,0
South Dakota,2020-04-06,-32.0,-2.0,91.0,-23.0,-33.0,14.0,0.2,288,4,48,2
South Dakota,2020-04-07,-31.0,2.0,123.0,-17.0,-36.0,14.0,8.2,320,6,32,2
South Dakota,2020-04-08,-37.0,-6.0,25.0,-23.0,-37.0,17.0,-15.6,393,6,73,0
South Dakota,2020-04-09,-38.0,-5.0,18.0,-24.0,-38.0,18.0,-17.4,447,6,54,0
South Dakota,2020-04-10,-33.0,9.0,67.0,-26.0,-42.0,19.0,-5.0,536,6,89,0
South Dakota,2020-04-11,-47.0,1.0,-16.0,-42.0,-31.0,15.0,-27.0,626,6,90,0
South Dakota,2020-04-12,-73.0,-50.0,-40.0,-56.0,-44.0,13.0,-52.6,730,6,104,0
South Dakota,2020-04-13,-41.0,-14.0,-18.0,-30.0,-39.0,18.0,-28.4,868,6,138,0
South Dakota,2020-04-14,-40.0,-10.0,-1.0,-23.0,-37.0,18.0,-22.2,988,6,120,0
South Dakota,2020-04-15,-32.0,-3.0,5.0,-22.0,-37.0,17.0,-17.8,1168,6,180,0
South Dakota,2020-04-16,-33.0,-4.0,20.0,-21.0,-37.0,18.0,-15.0,1311,7,143,1
South Dakota,2020-04-17,-32.0,-4.0,52.0,-22.0,-35.0,19.0,-8.2,1411,7,100,0
South Dakota,2020-04-18,-37.0,-1.0,65.0,-25.0,-26.0,11.0,-4.8,1542,7,131,0
South Dakota,2020-04-19,-34.0,-7.0,65.0,-34.0,-28.0,9.0,-7.6,1635,7,93,0
South Dakota,2020-04-20,-28.0,-4.0,54.0,-20.0,-35.0,15.0,-6.6,1685,7,50,0
South Dakota,2020-04-21,-27.0,2.0,128.0,-11.0,-38.0,14.0,10.8,1755,8,70,1
South Dakota,2020-04-22,-25.0,1.0,123.0,-12.0,-38.0,14.0,9.8,1858,9,103,1
South Dakota,2020-04-23,-29.0,-1.0,73.0,-20.0,-38.0,16.0,-3.0,1956,9,98,0
South Dakota,2020-04-24,-29.0,2.0,72.0,-18.0,-35.0,17.0,-1.6,2040,10,84,1
South Dakota,2020-04-25,-35.0,1.0,57.0,-24.0,-25.0,11.0,-5.2,2147,10,107,0
South Dakota,2020-04-26,-20.0,9.0,206.0,-22.0,-25.0,5.0,29.6,2212,11,65,1
South Dakota,2020-04-27,-19.0,4.0,127.0,-16.0,-34.0,12.0,12.4,2244,11,32,0
South Dakota,2020-04-28,-24.0,4.0,37.0,-11.0,-36.0,9.0,-6.0,2313,11,69,0
South Dakota,2020-04-29,-20.0,6.0,96.0,-8.0,-36.0,14.0,7.6,2373,13,60,2
South Dakota,2020-04-30,-17.0,8.0,151.0,-4.0,-36.0,13.0,20.4,2449,17,76,4
South Dakota,2020-05-01,-17.0,13.0,153.0,-5.0,-34.0,13.0,22.0,2525,21,76,4
South Dakota,2020-05-02,-24.0,11.0,115.0,-7.0,-21.0,7.0,14.8,2588,21,63,0
South Dakota,2020-05-03,-11.0,13.0,194.0,-13.0,-20.0,3.0,32.6,2631,21,43,0
South Dakota,2020-05-04,-17.0,4.0,32.0,-12.0,-32.0,14.0,-5.0,2668,21,37,0
South Dakota,2020-05-05,-14.0,12.0,56.0,-6.0,-33.0,14.0,3.0,2721,24,53,3
South Dakota,2020-05-06,-15.0,11.0,107.0,-6.0,-33.0,13.0,12.8,2780,29,59,5
South Dakota,2020-05-07,-18.0,8.0,59.0,-8.0,-33.0,15.0,1.6,2906,31,126,2
South Dakota,2020-05-08,-14.0,15.0,127.0,-7.0,-31.0,13.0,18.0,3145,31,239,0
South Dakota,2020-05-09,-21.0,18.0,29.0,-15.0,-19.0,9.0,-1.6,3393,34,248,3
South Dakota,2020-05-10,-6.0,27.0,73.0,-8.0,-16.0,4.0,14.0,3517,34,124,0
South Dakota,2020-05-11,-15.0,6.0,74.0,-5.0,-29.0,12.0,6.2,3614,34,97,0
South Dakota,2020-05-12,-16.0,6.0,61.0,-7.0,-31.0,13.0,2.6,3663,39,49,5
South Dakota,2020-05-13,-15.0,11.0,74.0,-5.0,-31.0,13.0,6.8,3732,39,69,0
South Dakota,2020-05-14,-12.0,9.0,145.0,-1.0,-31.0,11.0,22.0,3792,43,60,4
South Dakota,2020-05-15,-12.0,12.0,159.0,-1.0,-30.0,12.0,25.6,3887,44,95,1
South Dakota,2020-05-16,-19.0,11.0,49.0,-7.0,-16.0,9.0,3.6,3959,44,72,0
South Dakota,2020-05-17,-5.0,19.0,204.0,0.0,-13.0,3.0,41.0,3987,44,28,0
South Dakota,2020-05-18,-4.0,12.0,174.0,3.0,-27.0,9.0,31.6,4027,44,40,0
South Dakota,2020-05-19,-4.0,15.0,167.0,3.0,-30.0,10.0,30.2,4085,46,58,2
South Dakota,2020-05-20,-5.0,15.0,145.0,6.0,-30.0,10.0,26.2,4177,46,92,0
South Dakota,2020-05-21,-4.0,18.0,185.0,11.0,-31.0,10.0,35.8,4177,48,0,2
South Dakota,2020-05-22,-4.0,23.0,256.0,14.0,-31.0,10.0,51.6,4356,50,179,2
South Dakota,2020-05-23,-13.0,23.0,239.0,11.0,-16.0,3.0,48.8,4464,50,108,0
South Dakota,2020-05-24,6.0,30.0,360.0,11.0,-16.0,1.0,78.2,4563,50,99,0
South Dakota,2020-05-25,-6.0,8.0,237.0,7.0,-73.0,19.0,34.6,4586,50,23,0
South Dakota,2020-05-26,-3.0,16.0,178.0,7.0,-29.0,9.0,33.8,4653,50,67,0
South Dakota,2020-05-27,-2.0,17.0,210.0,8.0,-28.0,9.0,41.0,4710,54,57,4
South Dakota,2020-05-28,-2.0,18.0,205.0,13.0,-28.0,9.0,41.2,4793,54,83,0
South Dakota,2020-05-29,-4.0,19.0,252.0,10.0,-26.0,8.0,50.2,4866,59,73,5
Tennessee,2020-02-15,7.0,4.0,54.0,4.0,3.0,-1.0,14.4,0,0,0,0
Tennessee,2020-02-16,6.0,1.0,29.0,3.0,1.0,-1.0,8.0,0,0,0,0
Tennessee,2020-02-17,6.0,-2.0,46.0,4.0,-15.0,4.0,7.8,0,0,0,0
Tennessee,2020-02-18,-3.0,-3.0,-11.0,-1.0,1.0,1.0,-3.4,0,0,0,0
Tennessee,2020-02-19,3.0,3.0,13.0,4.0,3.0,-1.0,5.2,0,0,0,0
Tennessee,2020-02-20,-5.0,-3.0,-18.0,-1.0,0.0,2.0,-5.4,0,0,0,0
Tennessee,2020-02-21,0.0,-2.0,7.0,3.0,0.0,0.0,1.6,0,0,0,0
Tennessee,2020-02-22,6.0,4.0,61.0,5.0,5.0,-2.0,16.2,0,0,0,0
Tennessee,2020-02-23,3.0,1.0,7.0,2.0,1.0,0.0,2.8,0,0,0,0
Tennessee,2020-02-24,-2.0,-4.0,-19.0,0.0,2.0,2.0,-4.6,0,0,0,0
Tennessee,2020-02-25,8.0,3.0,27.0,4.0,3.0,-1.0,9.0,0,0,0,0
Tennessee,2020-02-26,10.0,5.0,0.0,5.0,3.0,-1.0,4.6,0,0,0,0
Tennessee,2020-02-27,11.0,5.0,13.0,8.0,2.0,-1.0,7.8,0,0,0,0
Tennessee,2020-02-28,9.0,4.0,12.0,9.0,1.0,-1.0,7.0,0,0,0,0
Tennessee,2020-02-29,16.0,9.0,60.0,16.0,5.0,-3.0,21.2,0,0,0,0
Tennessee,2020-03-01,16.0,11.0,59.0,13.0,3.0,-2.0,20.4,0,0,0,0
Tennessee,2020-03-02,8.0,4.0,-5.0,3.0,2.0,1.0,2.4,0,0,0,0
Tennessee,2020-03-03,17.0,12.0,38.0,4.0,-8.0,0.0,12.6,0,0,0,0
Tennessee,2020-03-04,12.0,11.0,36.0,5.0,0.0,-1.0,12.8,0,0,0,0
Tennessee,2020-03-05,11.0,10.0,33.0,7.0,1.0,-2.0,12.4,1,0,1,0
Tennessee,2020-03-06,5.0,4.0,25.0,6.0,0.0,-1.0,8.0,1,0,0,0
Tennessee,2020-03-07,12.0,10.0,88.0,15.0,6.0,-3.0,26.2,1,0,0,0
Tennessee,2020-03-08,13.0,11.0,81.0,13.0,2.0,-2.0,24.0,3,0,2,0
Tennessee,2020-03-09,8.0,7.0,45.0,5.0,0.0,0.0,13.0,3,0,0,0
Tennessee,2020-03-10,8.0,8.0,26.0,3.0,-1.0,1.0,8.8,3,0,0,0
Tennessee,2020-03-11,8.0,11.0,43.0,3.0,0.0,0.0,13.0,9,0,6,0
